locationName,locationStatus,method,locationId,locationParentName,locationParentId,locationType,locationTypeCode,locationAdminLevel,locationPhysicalType,locationPhysicalTypeCode,longitude,latitude
Antsambalahy I,active,update,2db3deb6-1388-4306-9667-a70ab6c03555,Antalaha,dca87335-6d01-4901-acea-73eb326ed8b0,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsampanana,active,update,40b9267b-e72f-499d-b3db-eccc5c5dbee4,Vohibinany (Brickaville),1a933319-7778-46ac-a071-55fe110955c4,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsampandrano,active,update,19f98036-ab15-4150-9f6d-a7311875b9a0,Ambatolampy,4b351cdf-f64a-4a79-a51d-310f00be6f3e,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsampandrano,active,update,d54c390d-d884-402b-9658-e05fd43e703f,Antanifotsy,b1dea378-c109-4e4c-a02e-b74b3a9a49f1,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsangasanga,active,update,e178ee3a-c99a-4236-af1e-fefcaaf334eb,Ambatondrazaka,696b532f-15b1-4422-a0ab-3525587260cd,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsapanimahazo,active,update,46aca870-d87c-46b3-88da-6bfca81d4c23,Faratsiho,93bcd719-80d4-43a1-990f-cd92dd4fea47,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsaravibe,active,update,ea21e7e3-8f84-4d2e-9273-f248a06ab560,Ambilobe,b73dcf27-abfa-4148-870a-6e66759cbe13,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsatramidola,active,update,c1bb3f83-c004-4537-a28c-b9080b7da39c,Mandritsara,1d3cfa84-6b64-4e84-8020-efb194ad6816,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsatsaka,active,update,14297265-a24f-430e-8ef6-29bd76e2a3fa,Ambanja,329ed8df-37b4-4486-bb6e-c751afc4485d,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsavoa,active,update,025bf4e0-9d50-4099-a1f3-334159fafd7f,Betioky Atsimo,0d551aef-884c-4007-8513-a9f7ef2e7d09,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsenakely Andraikiba (2e A),active,update,4c9a531c-9d88-4d5f-b582-f74dea6e0a20,Antsirabe I,f8fae8d1-477a-48e5-9a07-230fa9bd8d0f,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsenavolo,active,update,0b9df312-da12-491d-8108-affacb0535bf,Mananjary,c7b4b770-77df-434e-8acd-34a658aebe8e,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antseranambe,active,update,3a7d8ffc-f33a-4560-8ded-561214de9e13,Farafangana,68d77755-a26f-4dc4-99d4-9da44ec57ce9,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antseza,active,update,be24399c-0878-4f07-b643-a7178ef04292,Mitsinjo,97d7c1b7-a191-4783-b47c-553369be6188,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsiafabositra,active,update,8e03e8b2-578f-422f-91d6-d997607d4436,Maevatanana,09939527-79d8-4798-9c5c-22e895bbbee9,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsiatsiaka,active,update,6e666d8a-f774-446e-af51-8541e938e22e,Mandritsara,1d3cfa84-6b64-4e84-8020-efb194ad6816,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsiatsiaka,active,update,ed2478df-2164-40bf-8315-69dcc38c962e,Fenerive Est,0f89dce3-9026-4511-bd93-825b0daf3183,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsindra,active,update,1322a277-99d8-4b4f-883a-2fc021be2662,Ifanadiana,48cd6b93-8b35-4505-b06d-6e0a72737998,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsirabe,active,update,be2535e0-22c0-40fb-8e16-be4827f0359a,Ambanja,329ed8df-37b4-4486-bb6e-c751afc4485d,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsirabe Afovoany Atsinanana (6e A),active,update,6de408e9-f310-4001-9972-3a1eadd3665d,Antsirabe I,f8fae8d1-477a-48e5-9a07-230fa9bd8d0f,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsirabe Avaratra,active,update,4a76c548-7776-44ec-aa2a-6aba5c5de1e4,Vohimarina (Vohémar),5e602c2d-7994-45d1-ae54-0051f71c8127,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsirabe Centre,active,update,8dd2484e-3c8d-4ff5-8518-831448d0564e,Mandritsara,1d3cfa84-6b64-4e84-8020-efb194ad6816,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsirabe Sahatany,active,update,32f3b867-6ca9-43de-b1d8-7ee30fc47a09,Maroantsetra,09ed99c7-c24f-4b16-b393-4a56b998b9e2,jurisdiction,jdn,4,Jurisdiction,jdn,,
Antsoatany,active,update,28dac602-8e8c-4a98-a344-2fa8f20a6d5b,Antsirabe II,f6878552-2d8a-4adf-a3b2-9e24a61a1bdf,jurisdiction,jdn,4,Jurisdiction,jdn,,
